doi,oa_roadoi,oa_status,oa_match
10.1177/2331216518784837,gold,gold,TRUE
10.1177/2331216518788219,gold,gold,TRUE
10.1177/2331216518805690,gold,gold,TRUE
10.1177/2331216518809737,gold,gold,TRUE
10.1177/2331216518816201,gold,gold,TRUE
10.1186/s12871-018-0602-9,gold,gold,TRUE
10.1186/s12875-018-0775-9,gold,gold,TRUE
10.1186/s12883-018-1136-y,gold,gold,TRUE
10.1186/s12885-018-4259-z,gold,gold,TRUE
10.1186/s12888-018-1914-5,gold,gold,TRUE
10.1186/s12888-018-1936-z,gold,gold,TRUE
10.1186/s12891-018-2130-7,gold,gold,TRUE
10.1186/s12913-018-3000-6,gold,gold,TRUE
10.1186/s13019-018-0724-7,gold,gold,TRUE
10.1186/s13054-018-2001-5,gold,gold,TRUE
10.1186/s13071-018-2706-y,gold,gold,TRUE
10.1186/s13071-018-3182-0,gold,gold,TRUE
10.1186/s40793-018-0311-5,gold,gold,TRUE
10.1515/jpem-2018-0139,closed,closed,TRUE
10.1523/eneur0.0112-18.2018,NA,NA,TRUE
10.1523/eneuro.0069-18.2018,gold,gold,TRUE
10.1523/eneuro.0140-18.2018,gold,gold,TRUE
10.1523/eneuro.0258-18.2018,gold,gold,TRUE
10.1523/jneurosci.0141-17.2018,green,bronze,FALSE
10.1523/jneurosci.2008-18.2018,green,bronze,FALSE
10.1523/jneurosci.2928-17.2018,green,bronze,FALSE
10.1530/eje-18-0505,bronze,bronze,TRUE
10.1532/hsf.1980,green,bronze,FALSE
10.21037/jtd.2018.10.42,green,green,TRUE
10.2147/cia.s159715,gold,gold,TRUE
10.2147/cia.s174741,gold,gold,TRUE
10.2147/clep.s146484,gold,gold,TRUE
10.2147/clep.s165554,gold,gold,TRUE
10.2147/ijn.s173182,gold,gold,TRUE
10.2147/jpr.s152282,gold,gold,TRUE
10.2147/jpr.s153857,gold,gold,TRUE
10.2147/jpr.s162322,gold,gold,TRUE
10.2340/00015555-2951,gold,gold,TRUE
10.3389/fimmu.2018.00798,gold,gold,TRUE
10.3389/fnbeh.2018.00153,gold,gold,TRUE
10.3389/fnbeh.2018.00165,gold,gold,TRUE
10.3389/fnbeh.2018.00223,gold,gold,TRUE
10.3389/fncel.2018.00448,gold,gold,TRUE
10.3389/fneur.2018.00574,gold,gold,TRUE
10.3389/fneur.2018.00983,gold,gold,TRUE
10.3389/fnhum.2018.00327,gold,gold,TRUE
10.3389/fnhum.2018.00452,gold,gold,TRUE
10.3389/fnins.2018.00309,gold,gold,TRUE
10.3389/fnins.2018.00376,gold,gold,TRUE
10.3389/fnint.2018.00035,gold,gold,TRUE
10.3389/fnmol.2018.00052,gold,gold,TRUE
10.3389/fnmol.2018.00348,gold,gold,TRUE
10.3389/fnmol.2018.00355,gold,gold,TRUE
10.3389/fphys.2018.00173,gold,gold,TRUE
10.3389/fphys.2018.01715,gold,gold,TRUE
10.3389/fsurg.2018.00073,gold,gold,TRUE
10.3389/tnins.2018.00280,NA,NA,TRUE
10.3390/ijerph15020289,gold,gold,TRUE
10.3390/ijms19010226,gold,gold,TRUE
10.3390/ijms19030753,gold,gold,TRUE
10.3390/ijms19123841,gold,gold,TRUE
10.3802/jgo.2018.29.e47,green,green,TRUE
10.3892/mmr.2018.9452,hybrid,hybrid,TRUE
10.4081/audiores.2018.215,gold,gold,TRUE
10.5114/aoms.2018.72242,gold,gold,TRUE
10.5114/ceh.2018.80128,green,bronze,FALSE
10.5603/kp.a2017.0179,green,bronze,FALSE
10.5603/kp.a2017.0242,green,green,TRUE
10.7150/ijbs.23419,gold,gold,TRUE
10.7150/jca.23162,gold,gold,TRUE
10.7150/jca.26794,gold,gold,TRUE
10.1002/adbi.201800138,closed,closed,TRUE
10.1002/ana.25216,closed,closed,TRUE
10.1002/bmc.4183,closed,closed,TRUE
10.1002/bmc.4285,closed,closed,TRUE
10.1002/brb3.1155,gold,gold,TRUE
10.1002/ca.23224,closed,closed,TRUE
10.1002/ccd.27680,hybrid,hybrid,TRUE
10.1002/cnm.3097,hybrid,hybrid,TRUE
10.1002/dta.2201,closed,closed,TRUE
10.1002/dta.2394,closed,closed,TRUE
10.1002/ejhf.910,bronze,bronze,TRUE
10.1002/elps.201800015,hybrid,hybrid,TRUE
10.1002/elps.201800081,closed,closed,TRUE
10.1002/elps.201800192,closed,closed,TRUE
10.1002/glia.23332,closed,closed,TRUE
10.1002/hipo.22811,closed,closed,TRUE
10.1002/jbio.201700288,closed,closed,TRUE
10.1002/jbm.a.36203,closed,closed,TRUE
10.1002/jbm.a.36255,closed,closed,TRUE
10.1002/jbm.a.36276,closed,closed,TRUE
10.1002/jnr.24110,closed,closed,TRUE
10.1002/lt.24986,hybrid,hybrid,TRUE
10.1002/mds.27441,green,green,TRUE
10.1002/mds.27466,hybrid,hybrid,TRUE
10.1002/nbm.3872,green,green,TRUE
10.1002/prca.201800017,closed,closed,TRUE
10.1002/psc.3047,closed,closed,TRUE
10.1007/s00063-017-0269-x,closed,closed,TRUE
10.1007/s00064-017-0523-7,closed,closed,TRUE
10.1007/s00066-017-1204-z,closed,closed,TRUE
10.1007/s00066-018-1314-2,closed,closed,TRUE
10.1007/s00101-018-0416-7,closed,closed,TRUE
10.1007/s00101-018-0454-1,closed,closed,TRUE
10.1007/s00104-018-0705-3,closed,closed,TRUE
10.1007/s00106-017-0465-2,closed,closed,TRUE
10.1007/s00106-018-0531-4,closed,closed,TRUE
10.1007/s00106-018-0533-2,bronze,bronze,TRUE
10.1007/s00106-018-0548-8,closed,closed,TRUE
10.1007/s00106-018-0573-7,closed,closed,TRUE
10.1007/s00112-018-0447-9,closed,closed,TRUE
10.1007/s00113-018-0544-1,closed,closed,TRUE
10.1007/s00115-017-0333-z,closed,closed,TRUE
10.1007/s00115-017-0431-y,closed,closed,TRUE
10.1007/s00115-018-0492-6,closed,closed,TRUE
10.1007/s00115-018-0509-1,closed,closed,TRUE
10.1007/s00115-018-0545-x,closed,closed,TRUE
10.1007/s00117-018-0364-x,closed,closed,TRUE
10.1007/s00117-018-0383-7,closed,closed,TRUE
10.1007/s00117-018-0404-6,closed,closed,TRUE
10.1007/s00117-018-0439-8,closed,closed,TRUE
10.1007/s00117-018-0449-6,closed,closed,TRUE
10.1007/s00120-018-0592-8,closed,closed,TRUE
10.1007/s00120-018-0601-y,closed,closed,TRUE
10.1007/s00120-018-0603-9,closed,closed,TRUE
10.1007/s00120-018-0609-3,closed,closed,TRUE
10.1007/s00122-017-3021-2,closed,closed,TRUE
10.1007/s00132-018-3531-x,closed,closed,TRUE
10.1007/s00194-017-0203-9,closed,closed,TRUE
10.1007/s00259-017-3853-7,hybrid,hybrid,TRUE
10.1007/s00262-018-2145-9,closed,closed,TRUE
10.1007/s00292-018-0486-y,closed,closed,TRUE
10.1007/s00330-018-5424-0,closed,closed,TRUE
10.1007/s00337-018-0388-3,closed,closed,TRUE
10.1007/s00347-018-0689-x,hybrid,hybrid,TRUE
10.1007/s00401-017-1795-6,closed,closed,TRUE
10.1007/s00405-018-4995-3,closed,closed,TRUE
10.1007/s00406-018-0924-0,green,green,TRUE
10.1007/s00415-017-8687-5,closed,closed,TRUE
10.1007/s00415-018-8759-1,closed,closed,TRUE
10.1007/s00415-018-8790-2,closed,closed,TRUE
10.1007/s00427-018-0614-y,closed,closed,TRUE
10.1007/s00429-018-1628-y,hybrid,hybrid,TRUE
10.1007/s00429-018-1660-y,hybrid,hybrid,TRUE
10.1007/s00432-017-2551-y,closed,closed,TRUE
10.1007/s00439-018-1929-5,green,green,TRUE
10.1007/s00467-017-3776-3,closed,closed,TRUE
10.1007/s00467-017-3794-1,closed,closed,TRUE
10.1007/s00467-017-3820-3,closed,closed,TRUE
10.1007/s00482-018-0305-7,closed,closed,TRUE
10.1007/s00702-018-1866-4,closed,closed,TRUE
10.1007/s00761-017-0323-6,closed,closed,TRUE
10.1007/s00774-017-0859-y,closed,closed,TRUE
10.1007/s00784-017-2248-2,closed,closed,TRUE
10.1007/s10047-018-1062-1,closed,closed,TRUE
10.1007/s10049-017-0332-4,closed,closed,TRUE
10.1007/s10049-017-0333-3,closed,closed,TRUE
10.1007/s10049-018-0430-y,closed,closed,TRUE
10.1007/s10067-018-4053-y,closed,closed,TRUE
10.1007/s10096-017-3154-x,closed,closed,TRUE
10.1007/s10157-017-1506-6,closed,closed,TRUE
10.1007/s10405-018-0201-y,closed,closed,TRUE
10.1007/s10456-018-9634-5,hybrid,hybrid,TRUE
10.1007/s10616-017-0172-6,green,green,TRUE
10.1007/s10822-018-0103-4,closed,closed,TRUE
10.1007/s12035-017-0637-9,closed,closed,TRUE
10.1007/s12285-017-0134-1,closed,closed,TRUE
10.1007/s12285-018-0147-4,closed,closed,TRUE
10.1007/s12285-018-0152-7,closed,closed,TRUE
10.1007/s12471-018-1122-4,hybrid,hybrid,TRUE
10.1007/s12640-017-9842-6,closed,closed,TRUE
10.1007/s13346-018-0507-7,closed,closed,TRUE
10.1007/s13353-018-0449-2,hybrid,hybrid,TRUE
10.1007/s13670-018-0234-4,green,green,TRUE
10.1007/s15010-017-1112-2,closed,closed,TRUE
10.1007/s15010-018-1129-1,closed,closed,TRUE
10.1016/j.aanat.2018.05.007,hybrid,hybrid,TRUE
10.1016/j.actatropica.2017.10.002,closed,closed,TRUE
10.1016/j.actatropica.2017.10.018,hybrid,hybrid,TRUE
10.1016/j.aju.2018.06.006,hybrid,hybrid,TRUE
10.1016/j.amsu.2018.06.004,hybrid,hybrid,TRUE
10.1016/j.anl.2017.11.001,closed,closed,TRUE
10.1016/j.athoracsur.2017.11.031,bronze,bronze,TRUE
10.1016/j.avsg.2018.01.095,closed,closed,TRUE
10.1016/j.bandc.2018.11.003,closed,closed,TRUE
10.1016/j.bbadis.2018.02.010,bronze,bronze,TRUE
10.1016/j.bbagen.2018.06.019,closed,closed,TRUE
10.1016/j.bbi.2017.10.026,hybrid,hybrid,TRUE
10.1016/j.bios.2018.01.042,closed,closed,TRUE
10.1016/j.brainres.2018.05.009,closed,closed,TRUE
10.1016/j.cbpb.2018.06.003,closed,closed,TRUE
10.1016/j.cell.2018.06.033,green,bronze,FALSE
10.1016/j.cellsig.2018.03.015,closed,closed,TRUE
10.1016/j.cels.2018.05.012,hybrid,hybrid,TRUE
10.1016/j.clgc.2018.07.029,closed,closed,TRUE
10.1016/j.cmi.2017.08.022,hybrid,hybrid,TRUE
10.1016/j.cpme.2018.03.002,closed,closed,TRUE
10.1016/j.cub.2017.11.044,hybrid,hybrid,TRUE
10.1016/j.cyto.2018.09.001,closed,closed,TRUE
10.1016/j.dental.2018.03.020,closed,closed,TRUE
10.1016/j.ejogrb.2018.03.008,closed,closed,TRUE
10.1016/j.ejpb.2018.07.021,closed,closed,TRUE
10.1016/j.ejso.2018.05.035,hybrid,hybrid,TRUE
10.1016/j.ejvs.2018.01.026,bronze,bronze,TRUE
10.1016/j.eplepsyres.2017.12.002,closed,closed,TRUE
10.1016/j.eplepsyres.2018.08.012,closed,closed,TRUE
10.1016/j.euf.2016.07.001,closed,closed,TRUE
10.1016/j.euf.2017.02.009,closed,closed,TRUE
10.1016/j.exer.2018.01.027,closed,closed,TRUE
10.1016/j.exger.2017.07.011,green,green,TRUE
10.1016/j.expneurol.2018.04.004,closed,closed,TRUE
10.1016/j.fas.2017.02.005,closed,closed,TRUE
10.1016/j.fcl.2018.04.005,closed,closed,TRUE
10.1016/j.ijbiomac.2018.05.209,closed,closed,TRUE
10.1016/j.ijsu.2018.03.054,bronze,bronze,TRUE
10.1016/j.jad.2018.06.037,closed,closed,TRUE
10.1016/j.jagp.2018.06.012,closed,closed,TRUE
10.1016/j.jaip.2017.08.037,hybrid,hybrid,TRUE
10.1016/j.jalz.2017.11.015,closed,closed,TRUE
10.1016/j.jalz.2018.04.004,closed,closed,TRUE
10.1016/j.jchemneu.2018.09.002,closed,closed,TRUE
10.1016/j.jcin.2017.10.016,bronze,bronze,TRUE
10.1016/j.jcms.2017.12.002,closed,closed,TRUE
10.1016/j.jgg.2018.07.005,closed,closed,TRUE
10.1016/j.jhealeco.2018.02.008,green,green,TRUE
10.1016/j.jmbbm.2017.09.027,closed,closed,TRUE
10.1016/j.jmr.2018.02.012,closed,closed,TRUE
10.1016/j.jns.2018.01.015,closed,closed,TRUE
10.1016/j.jpsychores.2018.01.005,closed,closed,TRUE
10.1016/j.jsat.2018.07.010,closed,closed,TRUE
10.1016/j.jsha.2017.08.002,gold,gold,TRUE
10.1016/j.jtemb.2017.10.003,closed,closed,TRUE
10.1016/j.jtemb.2018.06.010,closed,closed,TRUE
10.1016/j.marenvres.2018.09.013,closed,closed,TRUE
10.1016/j.mcn.2018.08.002,closed,closed,TRUE
10.1016/j.meegid.2018.07.010,closed,closed,TRUE
10.1016/j.mimet.2018.05.020,closed,closed,TRUE
10.1016/j.mito.2017.10.011,closed,closed,TRUE
10.1016/j.molmet.2018.10.003,gold,gold,TRUE
10.1016/j.mvr.2017.10.005,closed,closed,TRUE
10.1016/j.mvr.2018.03.006,closed,closed,TRUE
10.1016/j.mvr.2018.06.006,closed,closed,TRUE
10.1016/j.nbd.2018.01.005,closed,closed,TRUE
10.1016/j.nbd.2018.03.010,green,green,TRUE
10.1016/j.neuroscience.2018.01.053,closed,closed,TRUE
10.1016/j.nicl.2017.10.005,gold,gold,TRUE
10.1016/j.nicl.2017.10.031,gold,gold,TRUE
10.1016/j.oraloncology.2018.01.017,closed,closed,TRUE
10.1016/j.radonc.2017.10.025,closed,closed,TRUE
10.1016/j.radonc.2018.02.016,closed,closed,TRUE
10.1016/j.spinee.2018.05.003,hybrid,hybrid,TRUE
10.1016/j.tmaid.2018.05.006,closed,closed,TRUE
10.1016/j.toxrep.2017.12.024,gold,gold,TRUE
10.1016/j.tranon.2017.10.004,gold,gold,TRUE
10.1016/j.ultrasmedbio.2018.04.013,closed,closed,TRUE
10.1016/j.urolonc.2017.08.021,closed,closed,TRUE
10.1016/j.urolonc.2017.09.028,closed,closed,TRUE
10.1016/j.urolonc.2017.10.027,closed,closed,TRUE
10.1016/j.yebeh.2017.11.013,closed,closed,TRUE
10.1016/s0140-6736(18)32488-7,closed,closed,TRUE
10.1016/s1470-2045(18)30195-5,closed,closed,TRUE
10.1016/s1470-2045(18)30372-3,closed,closed,TRUE
10.1016/s1474-4422(18)30176-5,closed,closed,TRUE
10.1016/s2213-8587(17)30400-x,closed,closed,TRUE
10.1017/s0950268818000845,bronze,bronze,TRUE
10.1024/1422-4917/a000600,closed,closed,TRUE
10.1038/cr.2017.135,hybrid,hybrid,TRUE
10.1038/s10038-018-0469-0,closed,closed,TRUE
10.1038/s41375-018-0146-5,hybrid,hybrid,TRUE
10.1038/s41409-017-0070-8,bronze,bronze,TRUE
10.1038/s41431-018-0097-3,green,bronze,FALSE
10.1038/s41467-018-06224-y,gold,gold,TRUE
10.1038/s41588-018-0058-3,green,green,TRUE
10.1038/s41598-017-17533-5,gold,gold,TRUE
10.1038/s41598-017-18284-z,gold,gold,TRUE
10.1038/s41598-018-20193-8,gold,gold,TRUE
10.1038/s41598-018-20641-5,gold,gold,TRUE
10.1038/s41598-018-21805-z,gold,gold,TRUE
10.1038/s41598-018-23207-7,gold,gold,TRUE
10.1038/s41598-018-25915-6,gold,gold,TRUE
10.1038/s41598-018-27383-4,gold,gold,TRUE
10.1038/s41598-018-29221-z,gold,gold,TRUE
10.1038/s41598-018-31682-1,gold,gold,TRUE
10.1038/s41598-018-33061-2,gold,gold,TRUE
10.1038/s41598-018-33129-z,gold,gold,TRUE
10.1038/s41598-018-33677-4,gold,gold,TRUE
10.1038/sdata.2018.145,gold,gold,TRUE
10.1039/c7md00575j,green,green,TRUE
10.1039/c8pp00068a,closed,closed,TRUE
10.1039/c8tb00563j,closed,closed,TRUE
10.1042/bsr20180628,gold,gold,TRUE
10.1055/a-0549-8922,closed,closed,TRUE
10.1055/a-0601-6824,closed,closed,TRUE
10.1055/a-0609-6781,closed,closed,TRUE
10.1055/a-0645-1489,closed,closed,TRUE
10.1055/a-0646-4522,hybrid,hybrid,TRUE
10.1055/a-0646-4630,hybrid,hybrid,TRUE
10.1055/a-0653-6333,closed,closed,TRUE
10.1055/a-0697-6585,closed,closed,TRUE
10.1055/s-0038-1636560,bronze,bronze,TRUE
10.1055/s-0038-1649553,bronze,bronze,TRUE
10.1055/s-0038-1667118,closed,closed,TRUE
10.1055/s-0038-1667301,closed,closed,TRUE
10.1055/s-0043-101214,closed,closed,TRUE
10.1055/s-0043-104769,closed,closed,TRUE
10.1055/s-0043-118220,closed,closed,TRUE
10.1055/s-0043-121019,closed,closed,TRUE
10.1055/s-0043-121879,gold,gold,TRUE
10.1055/s-0043-123031,closed,closed,TRUE
10.1055/s-0044-101621,closed,closed,TRUE
10.1080/02713683.2018.1434897,closed,closed,TRUE
10.1080/09553002.2018.1486515,bronze,bronze,TRUE
10.1080/14740338.2018.1415322,closed,closed,TRUE
10.1080/14789949.2018.1439993,closed,closed,TRUE
10.1080/21505594.2017.1393600,gold,gold,TRUE
10.1080/2162402x.2017.1408748,green,gold,FALSE
10.1080/21678421.2017.1392576,closed,closed,TRUE
10.1088/1361-6560/aacb07,closed,closed,TRUE
10.1088/1361-6579/aaa924,closed,closed,TRUE
10.1088/1361-6579/aaec9a,closed,closed,TRUE
10.1088/1748-605x/aac332,green,green,TRUE
10.1088/1752-7163/aa8a15,green,green,TRUE
10.1088/1752-7163/aa9eea,closed,closed,TRUE
10.1088/1752-7163/aaa111,closed,closed,TRUE
10.1088/1752-7163/aabdaf,closed,closed,TRUE
10.1088/1752-7163/aaccad,closed,closed,TRUE
10.1089/neu.2017.5512,closed,closed,TRUE
10.1089/ten.tea.2016.0466,closed,closed,TRUE
10.1093/annonc/mdy460,hybrid,hybrid,TRUE
10.1093/annweh/wxy045,bronze,bronze,TRUE
10.1093/bioinformatics/btx687,green,bronze,FALSE
10.1093/brain/awx310,hybrid,hybrid,TRUE
10.1093/brain/awy008,hybrid,hybrid,TRUE
10.1093/brain/awy021,closed,closed,TRUE
10.1093/brain/awy189,hybrid,hybrid,TRUE
10.1093/dnares/dsy006,gold,gold,TRUE
10.1093/europace/eux075,closed,closed,TRUE
10.1093/gerona/glx210,bronze,bronze,TRUE
10.1093/gerona/glx239,hybrid,hybrid,TRUE
10.1093/intqhc/mzy129,bronze,bronze,TRUE
10.1093/jel/eqx023,closed,closed,TRUE
10.1093/nar/gkx1016,gold,gold,TRUE
10.1093/nar/gkx1023,gold,gold,TRUE
10.1093/nar/gky709,gold,gold,TRUE
10.1093/ndt/gfy012,bronze,bronze,TRUE
10.1097/bot.0000000000001325,closed,closed,TRUE
10.1097/mao.0000000000001830,closed,closed,TRUE
10.1097/mao.0000000000002026,closed,closed,TRUE
10.1097/md.0000000000010902,gold,gold,TRUE
10.1097/mnm.0000000000000795,closed,closed,TRUE
10.1097/rli.0000000000000450,green,green,TRUE
10.1097/rli.0000000000000475,closed,closed,TRUE
10.1097/sla.0000000000002186,green,green,TRUE
10.1098/rsif.2018.0408,hybrid,hybrid,TRUE
10.1098/rsos.171562,gold,gold,TRUE
10.1109/tbcas.2018.2840347,closed,closed,TRUE
10.1109/tbme.2017.2700361,closed,closed,TRUE
10.1109/tbme.2017.2758324,green,green,TRUE
10.1109/tnsre.2016.2608925,green,green,TRUE
10.1111/1744-9987.12645,closed,closed,TRUE
10.1111/1744-9987.12657,closed,closed,TRUE
10.1111/1751-2980.12565,closed,closed,TRUE
10.1111/1751-2980.12591,bronze,bronze,TRUE
10.1111/1751-2980.12677,closed,closed,TRUE
10.1111/1755-0998.12729,green,green,TRUE
10.1111/age.12686,closed,closed,TRUE
10.1111/ane.12881,closed,closed,TRUE
10.1111/bju.14012,bronze,closed,FALSE
10.1111/cge.13221,closed,closed,TRUE
10.1111/clr.13367,closed,closed,TRUE
10.1111/cns.12793,green,bronze,FALSE
10.1111/cns.12857,hybrid,hybrid,TRUE
10.1111/ddg.13441,closed,closed,TRUE
10.1111/ene.13567,closed,closed,TRUE
10.1111/head.13431,closed,closed,TRUE
10.1111/jcmm.13537,gold,gold,TRUE
10.1111/jgs.15460,closed,closed,TRUE
10.1111/nmo.13372,closed,closed,TRUE
10.1111/pace.13256,closed,closed,TRUE
10.1111/sji.12626,hybrid,hybrid,TRUE
10.1128/aac.01732-17,green,bronze,FALSE
10.1128/iai.00792-17,green,bronze,FALSE
10.1134/s0006297918030021,closed,closed,TRUE
10.1136/bmjopen-2017-017581,gold,gold,TRUE
10.1136/bmjopen-2017-017653,NA,NA,TRUE
10.1136/bmjopen-2018-021813,gold,gold,TRUE
10.1136/gutjnl-2016-313341,green,green,TRUE
10.1136/jnnp-2017-317138,closed,closed,TRUE
10.1136/openhrt-2017-000756,gold,gold,TRUE
10.1152/physiolgenomics.00021.2018,bronze,bronze,TRUE
10.1155/2018/2347593,gold,gold,TRUE
10.1155/2018/2856518,gold,gold,TRUE
10.1155/2018/5010915,gold,gold,TRUE
10.1155/2018/5910639,gold,gold,TRUE
10.1155/2018/5985702,gold,gold,TRUE
10.1155/2018/6050234,gold,gold,TRUE
10.1155/2018/6432742,gold,gold,TRUE
10.1155/2018/6820160,gold,gold,TRUE
10.1155/2018/7246716,gold,gold,TRUE
10.1155/2018/8461737,gold,gold,TRUE
10.1159/000458159,closed,closed,TRUE
10.1159/000485499,gold,gold,TRUE
10.1159/000487445,green,green,TRUE
10.1159/000488466,closed,closed,TRUE
10.1159/000489502,closed,closed,TRUE
10.1159/000489560,closed,closed,TRUE
10.1159/000489565,green,bronze,FALSE
10.1159/000489915,gold,gold,TRUE
10.1159/000490878,hybrid,hybrid,TRUE
10.1159/000493149,closed,closed,TRUE
10.1159/000494092,closed,closed,TRUE
10.1159/000495527,closed,closed,TRUE
10.1159/000495560,green,green,TRUE
10.1161/jaha.117.008077,gold,gold,TRUE
10.1161/strokeaha.118.020698,green,green,TRUE
10.1172/jci.insight.97503,gold,gold,TRUE
10.1177/0269215517719312,closed,closed,TRUE
10.1177/0271678x17693024,hybrid,hybrid,TRUE
10.1177/0300060518777044,gold,gold,TRUE
10.1177/0363546518787266,closed,closed,TRUE
10.1177/0391398818777697,closed,closed,TRUE
10.1177/0954411918797600,closed,closed,TRUE
10.1177/1352458517739137,green,green,TRUE
10.1177/1535370217738730,green,green,TRUE
10.1177/1559325817750068,gold,gold,TRUE
10.1177/1756287218754766,green,bronze,FALSE
10.1177/2472630317727451,bronze,bronze,TRUE
10.1182/blood-2017-06-792333,green,green,TRUE
10.1186/s10194-017-0828-9,gold,gold,TRUE
10.1186/s12864-018-4584-2,gold,gold,TRUE
10.1186/s12864-018-5175-y,gold,gold,TRUE
10.1186/s12875-018-0751-4,gold,gold,TRUE
10.1186/s12875-018-0795-5,gold,gold,TRUE
10.1186/s12879-018-2957-4,gold,gold,TRUE
10.1186/s12884-018-1772-7,gold,gold,TRUE
10.1186/s12885-018-4191-2,gold,gold,TRUE
10.1186/s12885-018-4760-4,gold,gold,TRUE
10.1186/s12885-019-5411-0,gold,gold,TRUE
10.1186/s12891-018-1971-4,gold,gold,TRUE
10.1186/s12891-018-2155-y,gold,gold,TRUE
10.1186/s12894-018-0402-z,gold,gold,TRUE
10.1186/s12895-018-0077-x,gold,gold,TRUE
10.1186/s12902-018-0301-z,gold,gold,TRUE
10.1186/s12916-017-1003-5,gold,gold,TRUE
10.1186/s12938-018-0461-0,gold,gold,TRUE
10.1186/s13014-018-1038-6,gold,gold,TRUE
10.1186/s13023-018-0882-7,gold,gold,TRUE
10.1186/s13045-018-0607-3,gold,gold,TRUE
10.1186/s13054-018-2137-3,gold,gold,TRUE
10.1186/s13063-017-2426-1,gold,gold,TRUE
10.1186/s13063-018-2502-1,gold,gold,TRUE
10.1186/s13063-018-2620-9,gold,gold,TRUE
10.1186/s13063-018-2665-9,gold,gold,TRUE
10.1186/s13063-018-2688-2,gold,gold,TRUE
10.1186/s13195-017-0314-2,gold,gold,TRUE
10.1186/s13195-018-0345-3,gold,gold,TRUE
10.1186/s13550-018-0386-4,gold,gold,TRUE
10.1186/s13578-018-0220-8,gold,gold,TRUE
10.1186/s13613-018-0434-2,gold,gold,TRUE
10.1186/s40001-017-0300-y,gold,gold,TRUE
10.1186/s40001-018-0307-z,gold,gold,TRUE
10.1186/s40001-018-0310-4,gold,gold,TRUE
10.1186/s40413-017-0181-0,gold,gold,TRUE
10.1186/s40779-018-0166-5,gold,gold,TRUE
10.1200/jco.2017.75.9175,closed,closed,TRUE
10.1200/jco.2017.77.2285,green,green,TRUE
10.1200/jco.2018.78.0858,green,green,TRUE
10.1212/nxi.0000000000000446,gold,gold,TRUE
10.1212/nxi.0000000000000504,gold,gold,TRUE
10.1212/wnl.0000000000005519,green,green,TRUE
10.1212/wnl.0000000000006318,green,green,TRUE
10.1242/dmm.033282,gold,gold,TRUE
10.1242/jcs.207001,hybrid,hybrid,TRUE
10.1249/mss.0000000000001475,closed,closed,TRUE
10.1249/mss.0000000000001564,closed,closed,TRUE
10.1302/2046-3758.72.bjr-2017-0228.r1,gold,gold,TRUE
10.13109/prkk.2018.67.5.442,closed,closed,TRUE
10.13109/zptm.2018.64.3.250,closed,closed,TRUE
10.1364/boe.9.002511,green,gold,FALSE
10.1371/journal.pntd.0006096,gold,gold,TRUE
10.1371/journal.pntd.0006361,gold,gold,TRUE
10.1371/journal.pone.0191185,gold,gold,TRUE
10.1371/journal.pone.0191511,gold,gold,TRUE
10.1371/journal.pone.0195307,gold,gold,TRUE
10.1371/journal.pone.0196854,gold,gold,TRUE
10.1371/journal.pone.0197329,gold,gold,TRUE
10.1371/journal.pone.0200194,gold,gold,TRUE
10.1371/journal.pone.0203502,gold,gold,TRUE
10.1371/journal.pone.0206196,gold,gold,TRUE
10.1371/journal.pone.0206554,gold,gold,TRUE
10.14670/hh-18-017,NA,NA,TRUE
10.1504/ijbet.2018.089309,closed,closed,TRUE
10.1515/bmt-2017-0012,closed,closed,TRUE
10.1515/bmt-2017-0016,closed,closed,TRUE
10.1515/bmt-2017-0020,closed,closed,TRUE
10.1515/bmt-2017-0021,closed,closed,TRUE
10.1515/bmt-2017-0155,closed,closed,TRUE
10.1515/jpm-2017-0039,closed,closed,TRUE
10.15252/emmm.201708349,gold,gold,TRUE
10.1530/eje-17-0788,green,bronze,FALSE
10.1530/eje-17-0978,green,bronze,FALSE
10.1530/rep-17-0392,green,bronze,FALSE
10.1681/asn.2018070740,green,bronze,FALSE
10.18632/oncotarget.23105,gold,gold,TRUE
10.21037/apm.2018.03.17,hybrid,hybrid,TRUE
10.21037/apm.2018.05.01,hybrid,hybrid,TRUE
10.2147/ahmt.s159623,gold,gold,TRUE
10.2147/ijn.s173702,gold,gold,TRUE
10.2174/1567205014666170908095707,closed,closed,TRUE
10.2174/1573406414666180222091833,closed,closed,TRUE
10.21873/anticanres.12334,closed,closed,TRUE
10.21873/anticanres.12335,closed,closed,TRUE
10.21873/anticanres.12682,closed,bronze,FALSE
10.2217/fon-2017-0442,hybrid,hybrid,TRUE
10.2376/0003-925x-69-57,NA,NA,TRUE
10.3171/2017.11.spine17643,green,bronze,FALSE
10.3233/ch-170259,closed,closed,TRUE
10.3233/jad-161197,closed,closed,TRUE
10.3233/jad-171096,closed,closed,TRUE
10.3233/jad-180106,green,green,TRUE
10.3233/jad-180196,closed,closed,TRUE
10.3233/jpd-181380,green,green,TRUE
10.3233/thc-171086,closed,closed,TRUE
10.3389/fimmu.2018.00145,gold,gold,TRUE
10.3389/fimmu.2018.00393,gold,gold,TRUE
10.3389/fimmu.2018.00861,gold,gold,TRUE
10.3389/fimmu.2018.01448,gold,gold,TRUE
10.3389/fimmu.2018.01728,gold,gold,TRUE
10.3389/fimmu.2018.01735,gold,gold,TRUE
